# started on Mon Feb  5 20:43:41 2024


 Performance counter stats for 'system wide':

                 6      syscalls:sys_exit_getppid                                   
                 0      syscalls:sys_exit_getpriority                                   
                 3      syscalls:sys_exit_getrandom                                   
                 0      syscalls:sys_exit_getresgid                                   
                 0      syscalls:sys_exit_getresuid                                   
                18      syscalls:sys_exit_getrlimit                                   
                 0      syscalls:sys_exit_getrusage                                   
                 0      syscalls:sys_exit_getsid                                    
                 8      syscalls:sys_exit_getsockname                                   
                 1      syscalls:sys_exit_getsockopt                                   
                45      syscalls:sys_exit_gettid                                    
                 0      syscalls:sys_exit_gettimeofday                                   
                23      syscalls:sys_exit_getuid                                    
                 0      syscalls:sys_exit_getxattr                                   
                 0      syscalls:sys_exit_init_module                                   
                18      syscalls:sys_exit_inotify_add_watch                                   
                 0      syscalls:sys_exit_inotify_init                                   
                 0      syscalls:sys_exit_inotify_init1                                   
                 0      syscalls:sys_exit_inotify_rm_watch                                   
                 0      syscalls:sys_exit_io_cancel                                   
                 0      syscalls:sys_exit_io_destroy                                   
                 0      syscalls:sys_exit_io_getevents                                   
                 0      syscalls:sys_exit_io_pgetevents                                   
                 0      syscalls:sys_exit_io_setup                                   
                 0      syscalls:sys_exit_io_submit                                   
                 0      syscalls:sys_exit_io_uring_enter                                   
                 0      syscalls:sys_exit_io_uring_register                                   
                 0      syscalls:sys_exit_io_uring_setup                                   
               815      syscalls:sys_exit_ioctl                                     
                 0      syscalls:sys_exit_ioperm                                    
                 0      syscalls:sys_exit_iopl                                      
                 0      syscalls:sys_exit_ioprio_get                                   
                 0      syscalls:sys_exit_ioprio_set                                   
                 0      syscalls:sys_exit_kcmp                                      
                 0      syscalls:sys_exit_kexec_load                                   
                 1      syscalls:sys_exit_keyctl                                    
                26      syscalls:sys_exit_kill                                      
                 0      syscalls:sys_exit_lchown                                    
                 0      syscalls:sys_exit_lgetxattr                                   
                 0      syscalls:sys_exit_link                                      
                 0      syscalls:sys_exit_linkat                                    
                 0      syscalls:sys_exit_listen                                    
                 0      syscalls:sys_exit_listxattr                                   
                 0      syscalls:sys_exit_llistxattr                                   
                 0      syscalls:sys_exit_lremovexattr                                   
                 4      syscalls:sys_exit_lseek                                     
                 0      syscalls:sys_exit_lsetxattr                                   
               117      syscalls:sys_exit_madvise                                   
                 0      syscalls:sys_exit_mbind                                     
                 0      syscalls:sys_exit_membarrier                                   
                 0      syscalls:sys_exit_memfd_create                                   
                 0      syscalls:sys_exit_memfd_secret                                   
                 0      syscalls:sys_exit_migrate_pages                                   
                 0      syscalls:sys_exit_mincore                                   
                 2      syscalls:sys_exit_mkdir                                     
                 0      syscalls:sys_exit_mkdirat                                   
                 0      syscalls:sys_exit_mknod                                     
                 2      syscalls:sys_exit_mknodat                                   
                 0      syscalls:sys_exit_mlock                                     
                 0      syscalls:sys_exit_mlock2                                    
                 0      syscalls:sys_exit_mlockall                                   
               533      syscalls:sys_exit_mmap                                      
                 0      syscalls:sys_exit_modify_ldt                                   
                 2      syscalls:sys_exit_mount                                     
                 0      syscalls:sys_exit_mount_setattr                                   
                 0      syscalls:sys_exit_move_mount                                   
                 0      syscalls:sys_exit_move_pages                                   
               154      syscalls:sys_exit_mprotect                                   
                 0      syscalls:sys_exit_mq_getsetattr                                   
                 0      syscalls:sys_exit_mq_notify                                   
                 0      syscalls:sys_exit_mq_open                                   
                 0      syscalls:sys_exit_mq_timedreceive                                   
                 0      syscalls:sys_exit_mq_timedsend                                   
                 0      syscalls:sys_exit_mq_unlink                                   
                 1      syscalls:sys_exit_mremap                                    
                 0      syscalls:sys_exit_msgctl                                    
                 0      syscalls:sys_exit_msgget                                    
                 0      syscalls:sys_exit_msgrcv                                    
                 0      syscalls:sys_exit_msgsnd                                    
                 0      syscalls:sys_exit_msync                                     

      70.069374281 seconds time elapsed

